type	time	latitude	longitude	altitude (m)	temperature	name	desc
T	2016-02-11 01:28:30	47.718069000	-122.247223000	139.6	19		
T	2016-02-11 01:28:31	47.718070000	-122.247217000	139.6	19		
T	2016-02-11 01:28:32	47.718071000	-122.247214000	139.6	19		
T	2016-02-11 01:28:33	47.718068000	-122.247209000	139.6	19		
T	2016-02-11 01:28:34	47.718066000	-122.247205000	139.6	19		
T	2016-02-11 01:28:35	47.718064000	-122.247201000	139.6	19		
T	2016-02-11 01:28:36	47.718061000	-122.247201000	139.6	19		
T	2016-02-11 01:28:37	47.718061000	-122.247199000	139.6	19		
T	2016-02-11 01:28:38	47.718060000	-122.247200000	139.6	19		
T	2016-02-11 01:28:39	47.718057000	-122.247198000	139.6	19		
T	2016-02-11 01:28:40	47.718054000	-122.247199000	139.6	19		
T	2016-02-11 01:28:41	47.718052000	-122.247200000	139.6	19		
T	2016-02-11 01:28:42	47.718052000	-122.247201000	139.6	19		
T	2016-02-11 01:28:43	47.718053000	-122.247206000	139.4	19		
T	2016-02-11 01:28:44	47.718053000	-122.247207000	139.6	19		
T	2016-02-11 01:28:45	47.718051000	-122.247213000	139.6	19		
T	2016-02-11 01:28:46	47.718051000	-122.247219000	139.6	19		
T	2016-02-11 01:28:47	47.718047000	-122.247224000	139.6	19		
T	2016-02-11 01:28:48	47.718044000	-122.247232000	139.6	19		
T	2016-02-11 01:28:49	47.718042000	-122.247236000	139.6	19		
T	2016-02-11 01:28:50	47.718036000	-122.247239000	139.6	19		
T	2016-02-11 01:28:51	47.718031000	-122.247240000	139.6	19		
T	2016-02-11 01:28:52	47.718022000	-122.247241000	139.6	19		
T	2016-02-11 01:28:53	47.718017000	-122.247241000	139.6	19		
T	2016-02-11 01:28:54	47.718012000	-122.247243000	139.6	19		
T	2016-02-11 01:28:55	47.718010000	-122.247243000	139.6	19		
T	2016-02-11 01:28:56	47.718007000	-122.247245000	139.6	19		
T	2016-02-11 01:28:57	47.718004000	-122.247246000	139.6	19		
T	2016-02-11 01:28:58	47.718003000	-122.247245000	139.6	19		
T	2016-02-11 01:28:59	47.718001000	-122.247248000	139.6	19		
T	2016-02-11 01:29:00	47.717998000	-122.247250000	139.6	19		
T	2016-02-11 01:29:01	47.717997000	-122.247251000	139.4	19		
T	2016-02-11 01:29:02	47.717996000	-122.247249000	139.4	19		
T	2016-02-11 01:29:03	47.717995000	-122.247248000	139.4	19		
T	2016-02-11 01:29:04	47.717994000	-122.247244000	139.4	19		
T	2016-02-11 01:29:05	47.717994000	-122.247244000	139.6	19		
T	2016-02-11 01:29:06	47.717994000	-122.247244000	139.6	19		
T	2016-02-11 01:29:07	47.717996000	-122.247247000	139.6	19		
T	2016-02-11 01:29:08	47.717997000	-122.247252000	139.4	19		
T	2016-02-11 01:29:09	47.718001000	-122.247256000	139.4	19		
T	2016-02-11 01:29:10	47.718005000	-122.247261000	139.6	19		
T	2016-02-11 01:29:11	47.718006000	-122.247266000	139.6	19		
T	2016-02-11 01:29:12	47.718009000	-122.247271000	139.6	19		
T	2016-02-11 01:29:13	47.718012000	-122.247274000	139.6	19		
T	2016-02-11 01:29:14	47.718015000	-122.247274000	139.6	19		
T	2016-02-11 01:29:15	47.718014000	-122.247276000	139.6	19		
T	2016-02-11 01:29:16	47.718013000	-122.247276000	139.6	19		
T	2016-02-11 01:29:17	47.718012000	-122.247276000	139.6	19		
T	2016-02-11 01:29:18	47.718014000	-122.247277000	139.6	19		
T	2016-02-11 01:29:19	47.718015000	-122.247277000	139.6	19		
T	2016-02-11 01:29:20	47.718016000	-122.247276000	139.6	19		
T	2016-02-11 01:29:21	47.718016000	-122.247275000	139.6	19		
T	2016-02-11 01:29:22	47.718020000	-122.247270000	139.6	19		
T	2016-02-11 01:29:23	47.718022000	-122.247266000	139.6	19		
T	2016-02-11 01:29:24	47.718026000	-122.247263000	139.6	19		
T	2016-02-11 01:29:25	47.718030000	-122.247263000	139.4	19		
T	2016-02-11 01:29:26	47.718033000	-122.247263000	139.6	19		
T	2016-02-11 01:29:27	47.718032000	-122.247270000	139.6	19		
T	2016-02-11 01:29:28	47.718028000	-122.247277000	139.6	19		
T	2016-02-11 01:29:29	47.718028000	-122.247280000	139.6	19		
T	2016-02-11 01:29:30	47.718029000	-122.247285000	139.4	19		
T	2016-02-11 01:29:31	47.718033000	-122.247287000	139.4	19		
T	2016-02-11 01:29:32	47.718034000	-122.247291000	139.4	19		
T	2016-02-11 01:29:33	47.718035000	-122.247299000	139.4	19		
T	2016-02-11 01:29:34	47.718034000	-122.247305000	139.2	19		
T	2016-02-11 01:29:35	47.718027000	-122.247327000	139.2	19		
T	2016-02-11 01:29:36	47.718030000	-122.247336000	139.2	19		
T	2016-02-11 01:29:37	47.718030000	-122.247349000	139.2	19		
T	2016-02-11 01:29:38	47.718029000	-122.247356000	139.2	19		
T	2016-02-11 01:29:39	47.718030000	-122.247368000	139.2	19		
T	2016-02-11 01:29:40	47.718033000	-122.247371000	139.2	19		
T	2016-02-11 01:29:41	47.718033000	-122.247374000	139.2	19		
T	2016-02-11 01:29:42	47.718037000	-122.247370000	139.2	19		
T	2016-02-11 01:29:43	47.718040000	-122.247367000	139.0	19		
T	2016-02-11 01:29:44	47.718043000	-122.247356000	139.0	19		
T	2016-02-11 01:29:45	47.718044000	-122.247348000	139.0	19		
T	2016-02-11 01:29:46	47.718045000	-122.247346000	139.2	19		
T	2016-02-11 01:29:47	47.718048000	-122.247348000	139.2	19		
T	2016-02-11 01:29:48	47.718052000	-122.247343000	139.2	19		
T	2016-02-11 01:29:49	47.718055000	-122.247339000	139.2	19		
T	2016-02-11 01:29:50	47.718058000	-122.247338000	139.2	19		
T	2016-02-11 01:29:51	47.718065000	-122.247336000	139.2	19		
T	2016-02-11 01:29:52	47.718072000	-122.247336000	139.2	19		
T	2016-02-11 01:29:53	47.718080000	-122.247332000	139.2	19		
T	2016-02-11 01:29:54	47.718086000	-122.247321000	139.2	19		
T	2016-02-11 01:29:55	47.718090000	-122.247322000	139.2	19		
T	2016-02-11 01:29:56	47.718093000	-122.247317000	139.2	19		
T	2016-02-11 01:29:57	47.718095000	-122.247312000	139.2	19		
T	2016-02-11 01:29:58	47.718100000	-122.247308000	139.2	19		
T	2016-02-11 01:29:59	47.718104000	-122.247305000	139.2	19		
T	2016-02-11 01:30:00	47.718107000	-122.247305000	139.4	19		
T	2016-02-11 01:30:01	47.718111000	-122.247304000	139.4	19		
T	2016-02-11 01:30:02	47.718101000	-122.247325000	139.4	19		
T	2016-02-11 01:30:03	47.718093000	-122.247329000	139.2	19		
T	2016-02-11 01:30:04	47.718090000	-122.247334000	139.2	19		
T	2016-02-11 01:30:05	47.718086000	-122.247341000	139.2	19		
T	2016-02-11 01:30:06	47.718087000	-122.247342000	139.4	19		
T	2016-02-11 01:30:07	47.718088000	-122.247329000	139.4	19		
T	2016-02-11 01:30:08	47.718089000	-122.247319000	139.4	19		
T	2016-02-11 01:30:09	47.718090000	-122.247308000	139.2	19		
T	2016-02-11 01:30:10	47.718091000	-122.247298000	139.2	19		
T	2016-02-11 01:30:11	47.718092000	-122.247290000	139.2	19		
T	2016-02-11 01:30:12	47.718093000	-122.247287000	139.2	19		
T	2016-02-11 01:30:13	47.718091000	-122.247284000	139.2	19		
T	2016-02-11 01:30:14	47.718089000	-122.247277000	139.2	19		
T	2016-02-11 01:30:15	47.718088000	-122.247271000	139.2	19		
T	2016-02-11 01:30:16	47.718085000	-122.247267000	139.2	19		
T	2016-02-11 01:30:17	47.718081000	-122.247265000	139.0	19		
T	2016-02-11 01:30:18	47.718078000	-122.247262000	139.0	19		
T	2016-02-11 01:30:19	47.718075000	-122.247256000	139.0	19		
T	2016-02-11 01:30:20	47.718071000	-122.247250000	139.0	19		
T	2016-02-11 01:30:21	47.718067000	-122.247243000	139.0	19		
T	2016-02-11 01:30:22	47.718067000	-122.247235000	139.0	19		
T	2016-02-11 01:30:23	47.718064000	-122.247225000	139.0	19		
T	2016-02-11 01:30:24	47.718067000	-122.247207000	139.0	19		
T	2016-02-11 01:30:25	47.718066000	-122.247197000	139.0	19		
T	2016-02-11 01:30:26	47.718063000	-122.247192000	139.0	19		
T	2016-02-11 01:30:27	47.718062000	-122.247188000	139.0	19		
T	2016-02-11 01:30:28	47.718060000	-122.247183000	139.0	19		
T	2016-02-11 01:30:29	47.718060000	-122.247180000	139.0	19		
T	2016-02-11 01:30:30	47.718060000	-122.247180000	139.0	19		
T	2016-02-11 01:30:31	47.718060000	-122.247177000	139.0	19		
T	2016-02-11 01:30:32	47.718060000	-122.247179000	139.0	19		
T	2016-02-11 01:30:33	47.718058000	-122.247181000	138.8	19		
T	2016-02-11 01:30:34	47.718056000	-122.247183000	138.8	19		
T	2016-02-11 01:30:35	47.718055000	-122.247181000	138.8	19		
T	2016-02-11 01:30:36	47.718051000	-122.247180000	138.8	19		
T	2016-02-11 01:30:37	47.718051000	-122.247176000	138.8	19		
T	2016-02-11 01:30:38	47.718049000	-122.247170000	138.8	19		
T	2016-02-11 01:30:39	47.718048000	-122.247169000	138.8	19		
T	2016-02-11 01:30:40	47.718043000	-122.247170000	138.8	19		
T	2016-02-11 01:30:41	47.718035000	-122.247168000	138.8	19		
T	2016-02-11 01:30:42	47.718025000	-122.247168000	139.0	19		
T	2016-02-11 01:30:43	47.718019000	-122.247168000	139.0	19		
T	2016-02-11 01:30:44	47.718011000	-122.247167000	139.0	19		
T	2016-02-11 01:30:45	47.718007000	-122.247160000	139.0	19		
T	2016-02-11 01:30:46	47.718001000	-122.247151000	139.0	19		
T	2016-02-11 01:30:47	47.717997000	-122.247140000	139.0	19		
T	2016-02-11 01:30:48	47.717997000	-122.247136000	139.2	19		
T	2016-02-11 01:30:49	47.717993000	-122.247130000	139.2	19		
T	2016-02-11 01:30:50	47.717991000	-122.247123000	139.0	19		
T	2016-02-11 01:30:51	47.717992000	-122.247113000	138.8	19		
T	2016-02-11 01:30:52	47.717992000	-122.247106000	138.8	19		
T	2016-02-11 01:30:53	47.717997000	-122.247097000	138.8	19		
T	2016-02-11 01:30:54	47.718000000	-122.247087000	138.8	19		
T	2016-02-11 01:30:55	47.718004000	-122.247075000	138.8	19		
T	2016-02-11 01:30:56	47.718005000	-122.247068000	138.8	19		
T	2016-02-11 01:30:57	47.718005000	-122.247065000	138.8	19		
T	2016-02-11 01:30:58	47.718006000	-122.247063000	138.8	19		
T	2016-02-11 01:30:59	47.718002000	-122.247058000	138.8	19		
T	2016-02-11 01:31:00	47.718009000	-122.247060000	139.0	19		
T	2016-02-11 01:31:01	47.718009000	-122.247075000	138.8	19		
T	2016-02-11 01:31:02	47.718013000	-122.247091000	138.8	19		
T	2016-02-11 01:31:03	47.718016000	-122.247101000	138.8	19		
T	2016-02-11 01:31:04	47.718019000	-122.247106000	138.8	19		
T	2016-02-11 01:31:05	47.718023000	-122.247110000	138.8	19		
T	2016-02-11 01:31:06	47.718025000	-122.247114000	138.8	19		
T	2016-02-11 01:31:07	47.718024000	-122.247122000	139.0	19		
T	2016-02-11 01:31:08	47.718024000	-122.247127000	139.0	19		
T	2016-02-11 01:31:09	47.718023000	-122.247142000	139.0	19		
T	2016-02-11 01:31:10	47.718024000	-122.247156000	139.0	19		
T	2016-02-11 01:31:11	47.718021000	-122.247176000	139.0	19		
T	2016-02-11 01:31:12	47.718024000	-122.247185000	139.0	19		
T	2016-02-11 01:31:13	47.718028000	-122.247191000	139.0	19		
T	2016-02-11 01:31:14	47.718033000	-122.247198000	139.0	19		
T	2016-02-11 01:31:15	47.718031000	-122.247214000	139.0	19		
T	2016-02-11 01:31:16	47.718026000	-122.247232000	139.0	19		
T	2016-02-11 01:31:17	47.718026000	-122.247239000	139.0	19		
T	2016-02-11 01:31:18	47.718025000	-122.247248000	139.0	19		
T	2016-02-11 01:31:19	47.718022000	-122.247262000	139.2	19		
T	2016-02-11 01:31:20	47.718025000	-122.247275000	139.2	19		
T	2016-02-11 01:31:21	47.718027000	-122.247285000	139.2	19		
T	2016-02-11 01:31:22	47.718029000	-122.247291000	139.0	19		
T	2016-02-11 01:31:23	47.718030000	-122.247294000	139.2	19		
T	2016-02-11 01:31:24	47.718030000	-122.247293000	139.2	19		
T	2016-02-11 01:31:25	47.718031000	-122.247286000	139.2	19		
T	2016-02-11 01:31:26	47.718032000	-122.247280000	139.2	19		
T	2016-02-11 01:31:27	47.718032000	-122.247269000	139.0	19		
T	2016-02-11 01:31:28	47.718031000	-122.247260000	139.0	19		
T	2016-02-11 01:31:29	47.718033000	-122.247258000	139.0	19		
T	2016-02-11 01:31:30	47.718036000	-122.247258000	139.0	19		
T	2016-02-11 01:31:31	47.718043000	-122.247259000	138.8	19		
T	2016-02-11 01:31:32	47.718047000	-122.247260000	138.8	19		
T	2016-02-11 01:31:33	47.718049000	-122.247262000	138.8	19		
T	2016-02-11 01:31:34	47.718050000	-122.247262000	138.8	19		
T	2016-02-11 01:31:35	47.718052000	-122.247262000	138.8	19		
T	2016-02-11 01:31:36	47.718051000	-122.247261000	138.8	19		
T	2016-02-11 01:31:37	47.718052000	-122.247260000	138.6	19		
T	2016-02-11 01:31:38	47.718053000	-122.247260000	138.6	19		
T	2016-02-11 01:31:39	47.718053000	-122.247261000	138.6	19		
T	2016-02-11 01:31:40	47.718052000	-122.247255000	138.6	19		
T	2016-02-11 01:31:41	47.718054000	-122.247249000	138.6	19		
T	2016-02-11 01:31:42	47.718053000	-122.247248000	138.4	19		
T	2016-02-11 01:31:43	47.718057000	-122.247248000	138.4	19		
T	2016-02-11 01:31:44	47.718060000	-122.247247000	138.4	19		
T	2016-02-11 01:31:45	47.718064000	-122.247249000	138.4	19		
T	2016-02-11 01:31:46	47.718066000	-122.247250000	138.4	19		
T	2016-02-11 01:31:47	47.718067000	-122.247249000	138.4	19		
T	2016-02-11 01:31:48	47.718067000	-122.247256000	138.2	19		
T	2016-02-11 01:31:49	47.718068000	-122.247255000	138.4	19		
T	2016-02-11 01:31:50	47.718071000	-122.247252000	138.4	19		
T	2016-02-11 01:31:51	47.718075000	-122.247249000	138.4	19		
T	2016-02-11 01:31:52	47.718079000	-122.247246000	138.4	19		
T	2016-02-11 01:31:53	47.718082000	-122.247243000	138.4	19		
T	2016-02-11 01:31:54	47.718083000	-122.247239000	138.4	19		
T	2016-02-11 01:31:55	47.718085000	-122.247238000	138.4	19		
T	2016-02-11 01:31:56	47.718085000	-122.247235000	138.4	19		
T	2016-02-11 01:31:57	47.718081000	-122.247233000	138.4	19		
T	2016-02-11 01:31:58	47.718080000	-122.247236000	138.6	19		
T	2016-02-11 01:31:59	47.718077000	-122.247235000	138.4	19		
T	2016-02-11 01:32:00	47.718073000	-122.247235000	138.4	19		
T	2016-02-11 01:32:01	47.718068000	-122.247236000	138.4	19		
T	2016-02-11 01:32:02	47.718064000	-122.247231000	138.6	19		
T	2016-02-11 01:32:03	47.718058000	-122.247236000	138.6	19		
T	2016-02-11 01:32:04	47.718053000	-122.247239000	138.6	19		
T	2016-02-11 01:32:05	47.718053000	-122.247243000	138.6	19		
T	2016-02-11 01:32:06	47.718049000	-122.247250000	138.4	19		
T	2016-02-11 01:32:07	47.718050000	-122.247256000	138.4	19		
T	2016-02-11 01:32:08	47.718051000	-122.247270000	138.4	19		
T	2016-02-11 01:32:09	47.718052000	-122.247287000	138.4	19		
T	2016-02-11 01:32:10	47.718050000	-122.247307000	138.4	19		
T	2016-02-11 01:32:11	47.718047000	-122.247329000	138.4	19		
T	2016-02-11 01:32:12	47.718043000	-122.247342000	138.4	19		
T	2016-02-11 01:32:13	47.718040000	-122.247350000	138.4	19		
T	2016-02-11 01:32:14	47.718040000	-122.247348000	138.2	19		
T	2016-02-11 01:32:15	47.718041000	-122.247345000	138.2	19		
T	2016-02-11 01:32:16	47.718039000	-122.247345000	138.2	19		
T	2016-02-11 01:32:17	47.718040000	-122.247341000	138.2	19		
T	2016-02-11 01:32:18	47.718039000	-122.247351000	138.2	19		
T	2016-02-11 01:32:19	47.718041000	-122.247346000	138.4	19		
T	2016-02-11 01:32:20	47.718038000	-122.247347000	138.4	19		
T	2016-02-11 01:32:21	47.718042000	-122.247349000	138.4	19		
T	2016-02-11 01:32:22	47.718044000	-122.247353000	138.4	19		
T	2016-02-11 01:32:23	47.718046000	-122.247357000	138.4	19		
T	2016-02-11 01:32:24	47.718050000	-122.247357000	138.6	19		
T	2016-02-11 01:32:25	47.718049000	-122.247356000	138.6	19		
T	2016-02-11 01:32:26	47.718050000	-122.247346000	138.6	19		
T	2016-02-11 01:32:27	47.718052000	-122.247339000	138.6	19		
T	2016-02-11 01:32:28	47.718052000	-122.247347000	138.8	19		
T	2016-02-11 01:32:29	47.718052000	-122.247348000	138.6	19		
T	2016-02-11 01:32:30	47.718053000	-122.247351000	138.6	19		
T	2016-02-11 01:32:31	47.718051000	-122.247350000	138.8	19		
T	2016-02-11 01:32:32	47.718054000	-122.247345000	138.8	19		
T	2016-02-11 01:32:33	47.718056000	-122.247334000	138.8	19		
T	2016-02-11 01:32:34	47.718061000	-122.247315000	138.8	19		
T	2016-02-11 01:32:35	47.718061000	-122.247298000	138.8	19		
T	2016-02-11 01:32:36	47.718061000	-122.247286000	138.8	19		
T	2016-02-11 01:32:37	47.718062000	-122.247281000	138.8	19		
T	2016-02-11 01:32:38	47.718062000	-122.247279000	139.0	19		
T	2016-02-11 01:32:39	47.718061000	-122.247274000	138.8	19		
T	2016-02-11 01:32:40	47.718058000	-122.247274000	138.8	19		
T	2016-02-11 01:32:41	47.718058000	-122.247273000	139.0	19		
T	2016-02-11 01:32:42	47.718057000	-122.247271000	139.0	19		
T	2016-02-11 01:32:43	47.718056000	-122.247270000	139.0	19		
T	2016-02-11 01:32:44	47.718050000	-122.247273000	139.0	19		
T	2016-02-11 01:32:45	47.718048000	-122.247281000	139.0	19		
T	2016-02-11 01:32:46	47.718046000	-122.247291000	138.8	19		
T	2016-02-11 01:32:47	47.718046000	-122.247302000	138.8	19		
T	2016-02-11 01:32:48	47.718049000	-122.247307000	138.8	19		
T	2016-02-11 01:32:49	47.718049000	-122.247311000	138.8	19		
T	2016-02-11 01:32:50	47.718050000	-122.247317000	138.6	19		
T	2016-02-11 01:32:51	47.718057000	-122.247317000	138.8	19		
T	2016-02-11 01:32:52	47.718065000	-122.247314000	138.8	19		
T	2016-02-11 01:32:53	47.718069000	-122.247321000	138.8	19		
T	2016-02-11 01:32:54	47.718073000	-122.247323000	138.8	19		
T	2016-02-11 01:32:55	47.718078000	-122.247324000	138.8	19		
T	2016-02-11 01:32:56	47.718083000	-122.247326000	138.8	19		
T	2016-02-11 01:32:57	47.718089000	-122.247324000	138.8	19		
T	2016-02-11 01:32:58	47.718094000	-122.247324000	138.8	19		
T	2016-02-11 01:32:59	47.718097000	-122.247332000	138.8	19		
T	2016-02-11 01:33:00	47.718099000	-122.247339000	138.8	19		
T	2016-02-11 01:33:01	47.718100000	-122.247348000	138.8	19		
T	2016-02-11 01:33:02	47.718099000	-122.247351000	139.0	19		
T	2016-02-11 01:33:03	47.718115000	-122.247318000	139.0	19		
T	2016-02-11 01:33:04	47.718103000	-122.247326000	139.0	19		
T	2016-02-11 01:33:05	47.718094000	-122.247323000	139.0	19		
T	2016-02-11 01:33:06	47.718089000	-122.247319000	139.0	19		
T	2016-02-11 01:33:07	47.718079000	-122.247307000	139.0	19		
T	2016-02-11 01:33:08	47.718072000	-122.247299000	139.0	19		
T	2016-02-11 01:33:09	47.718068000	-122.247291000	138.8	19		
T	2016-02-11 01:33:10	47.718062000	-122.247280000	138.8	19		
T	2016-02-11 01:33:11	47.718057000	-122.247271000	138.8	19		
T	2016-02-11 01:33:12	47.718054000	-122.247263000	138.8	19		
T	2016-02-11 01:33:13	47.718052000	-122.247254000	138.8	19		
T	2016-02-11 01:33:14	47.718047000	-122.247249000	138.8	19		
T	2016-02-11 01:33:15	47.718045000	-122.247241000	138.8	19		
T	2016-02-11 01:33:16	47.718042000	-122.247229000	138.8	19		
T	2016-02-11 01:33:17	47.718034000	-122.247224000	138.8	19		
T	2016-02-11 01:33:18	47.718032000	-122.247217000	138.8	19		
T	2016-02-11 01:33:19	47.718030000	-122.247211000	138.8	19		
T	2016-02-11 01:33:20	47.718030000	-122.247201000	138.8	19		
T	2016-02-11 01:33:21	47.718027000	-122.247199000	138.8	19		
T	2016-02-11 01:33:22	47.718025000	-122.247194000	138.8	19		
T	2016-02-11 01:33:23	47.718025000	-122.247185000	138.8	19		
T	2016-02-11 01:33:24	47.718023000	-122.247171000	138.8	19		
T	2016-02-11 01:33:25	47.718026000	-122.247160000	138.8	19		
T	2016-02-11 01:33:26	47.718028000	-122.247151000	138.8	19		
T	2016-02-11 01:33:27	47.718030000	-122.247148000	138.8	19		
T	2016-02-11 01:33:28	47.718034000	-122.247145000	138.8	19		
T	2016-02-11 01:33:29	47.718041000	-122.247132000	138.8	19		
T	2016-02-11 01:33:30	47.718046000	-122.247117000	138.8	19		
T	2016-02-11 01:33:31	47.718051000	-122.247114000	138.8	19		
T	2016-02-11 01:33:32	47.718054000	-122.247111000	138.8	19		
T	2016-02-11 01:33:33	47.718058000	-122.247107000	138.8	19		
T	2016-02-11 01:33:34	47.718063000	-122.247109000	138.8	19		
T	2016-02-11 01:33:35	47.718062000	-122.247105000	138.8	19		
T	2016-02-11 01:33:36	47.718064000	-122.247105000	138.8	19		
T	2016-02-11 01:33:37	47.718067000	-122.247108000	138.8	19		
T	2016-02-11 01:33:38	47.718072000	-122.247110000	138.8	19		
T	2016-02-11 01:33:39	47.718076000	-122.247112000	138.8	19		
T	2016-02-11 01:33:40	47.718078000	-122.247110000	138.8	19		
T	2016-02-11 01:33:41	47.718082000	-122.247113000	138.8	19		
T	2016-02-11 01:33:42	47.718086000	-122.247115000	138.8	19		
T	2016-02-11 01:33:43	47.718090000	-122.247116000	138.6	19		
T	2016-02-11 01:33:44	47.718089000	-122.247142000	138.6	19		
T	2016-02-11 01:33:45	47.718090000	-122.247153000	138.6	19		
T	2016-02-11 01:33:46	47.718088000	-122.247199000	138.6	19		
T	2016-02-11 01:33:47	47.718086000	-122.247238000	138.6	19		
T	2016-02-11 01:33:48	47.718087000	-122.247249000	138.6	19		
T	2016-02-11 01:33:49	47.718082000	-122.247268000	138.6	19		
T	2016-02-11 01:33:50	47.718076000	-122.247289000	138.6	19		
T	2016-02-11 01:33:51	47.718073000	-122.247308000	138.6	19		
T	2016-02-11 01:33:52	47.718070000	-122.247330000	138.6	19		
T	2016-02-11 01:33:53	47.718066000	-122.247343000	138.6	19		
T	2016-02-11 01:33:54	47.718061000	-122.247357000	138.8	19		
T	2016-02-11 01:33:55	47.718056000	-122.247368000	138.8	19		
T	2016-02-11 01:33:56	47.718053000	-122.247375000	138.6	19		
T	2016-02-11 01:33:57	47.718047000	-122.247363000	138.6	19		
T	2016-02-11 01:33:58	47.718043000	-122.247358000	138.6	19		
T	2016-02-11 01:33:59	47.718043000	-122.247360000	138.8	19		
T	2016-02-11 01:34:00	47.718041000	-122.247359000	138.8	19		
T	2016-02-11 01:34:01	47.718040000	-122.247362000	138.8	19		
T	2016-02-11 01:34:02	47.718041000	-122.247359000	138.8	19		
T	2016-02-11 01:34:03	47.718042000	-122.247358000	138.8	19		
T	2016-02-11 01:34:04	47.718046000	-122.247352000	138.8	19		
T	2016-02-11 01:34:05	47.718050000	-122.247348000	138.8	19		
T	2016-02-11 01:34:06	47.718052000	-122.247342000	138.8	19		
T	2016-02-11 01:34:07	47.718053000	-122.247338000	138.8	19		
T	2016-02-11 01:34:08	47.718055000	-122.247332000	138.8	19		
